PID,비표_ID,C_Q1,C_Q1_1,C_Q1_2,C_Q2,C_Q3_1,C_Q3_2,C_Q3_3,C_Q3_4,C_Q3_5,C_Q3_6,C_Q4_1,C_Q4_2,C_Q4_3,C_Q4_4,C_Q4_5,C_Q4_6,C_Q4_7,C_Q4_8,C_Q5,C_Q6_1,C_Q6_2,C_Q6_3,C_Q6_4,C_Q6_5,C_Q6_6,C_Q6_7,C_Q6_8,C_Q6_9,C_Q6_10,C_Q7_1,C_Q7_2,C_Q8,C_Q9,C_Q10,C_Q11,C_Q12,C_Q13,C_Q14,C_Q15,C_DQ1,C_DQ2,C_DQ3,C_DQ4,C_DQ5,C_DQ6,D_Q1,D_Q1_1,D_Q1_2,D_Q2,D_Q3_1,D_Q3_2,D_Q3_3,D_Q3_4,D_Q3_5,D_Q3_6,D_Q4_1,D_Q4_2,D_Q4_3,D_Q4_4,D_Q4_5,D_Q4_6,D_Q4_7,D_Q4_8,D_Q5_1,D_Q5_2,D_Q5_3,D_Q5_4,D_Q5_5,D_Q5_6,D_Q5_7,D_Q5_8,D_Q5_9,D_Q5_10,D_Q6_1,D_Q6_2,D_Q7,D_Q8,D_Q9_M1,D_Q9_M2,D_Q9_1,D_Q10_M1,D_Q10_M2,D_Q10_1,D_Q11,D_Q12,D_Q13,D_Q14,D_Q15,D_Q16,D_Q17,D_Q18,D_Q19_1,D_Q19_2,D_Q19_3,D_Q19_4,D_Q19_5,D_Q19_6,D_Q19_7,D_Q19_8,D_Q20_1,D_Q20_2,D_Q20_3,D_Q20_4,D_Q20_5,D_Q20_6,D_Q20_7,D_Q20_8,D_Q20_9,D_Q20_10,D_Q20_11,D_Q20_12,D_Q20_13,D_Q20_14,D_Q21_1,D_Q21_2,D_Q21_3,D_Q21_4,D_Q21_5,D_Q22_1,D_Q22_2,D_Q22_3,D_Q22_4,D_Q22_5,D_Q22_6,D_Q23,D_Q23_1,WT4
3310006,91,3,,,2,1,1,1,1,1,1,2,3,1,2,1,3,1,3,1,3,4,4,1,1,1,4,4,4,2,6,1,2,4,2,1,4,3,2,3,1,5,3,6,5,1,2,,4.0,2,4,1,1,1,1,1,4,4,3,2,4,3,4,6,3,3,2,2,5,2,2,1,1,2,5,1,2,1,1,2.0,신재생 에너지를 활성화 하되 국가 차원에서 관리 감독 하시기를,1,3.0,튼튼하고 안전한 100년이 가도 200년이 가도 튼튼하고 안전한 발전소를 부탁,3,4,2,2,4,3,3,3,4,3,1,1,6,1,1,3,2,3,2,1,3,1,1,3,5,3,1,3,4,3,1,1,1,1,1,2,1,1,1,1,2,2,많은 토론과 의견 양쪽이 입장을 들어서 만족함,0.92
3310008,186,2,,2.0,2,1,1,1,1,1,1,3,3,4,3,3,3,3,3,2,4,3,2,3,2,2,3,2,4,2,7,2,3,1,5,3,5,1,3,4,1,5,2,2,2,5,2,,1.0,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,3,2,4,2,1,1,4,4,2,6,1,2,2,2,3.0,막대한 피해를 보니 재개하는것이 좋음,1,4.0,없다,4,1,2,4,2,4,3,3,4,4,4,3,5,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,여러분들과 같이 토론하고 내가 모르는것을 많이 알고 가서 매우 기분 좋음,1.01
3401003,461,2,,2.0,2,1,1,2,4,3,2,4,2,3,2,2,2,2,3,1,3,3,5,2,2,4,5,2,6,5,3,2,3,4,3,2,4,1,4,3,3,6,3,7,4,5,2,,2.0,1,1,2,2,4,3,2,4,2,6,5,3,4,2,2,4,3,5,3,2,4,5,1,5,4,3,2,2,1,1,3.0,기 운영중인 원전에 대한 안전관리가 지속되어야 할것,1,4.0,주변지역 주민들에 대한 지원과 건강에 대한 지속적 관리,3,1,2,2,4,1,4,3,5,5,2,2,2,2,1,2,1,1,1,1,1,2,2,3,2,1,5,5,6,1,2,2,2,2,2,1,1,1,1,1,1,2,"일반 시민으로써 전문자료를  소화하고 진위를 판단하기 무리가 있다. 따라서 전문가들이 서로의 주장과 자료를 반박, 검증하는 시간이 마련되었으면 합니다. 그리고 모더레이터의 전문성이 재고 되어야  한다고 생각합니다",0.86
3401005,41,1,3.0,,9,2,4,4,3,4,3,2,2,2,2,3,2,2,3,2,4,3,4,5,2,5,3,4,3,4,2,3,3,1,2,1,2,3,4,3,3,1,3,8,1,5,1,2.0,,1,2,3,3,4,4,2,4,5,5,5,5,5,4,4,4,4,5,5,3,5,5,4,4,5,3,4,1,1,3,2.0,,3,4.0,사용후 핵연료에 대한 해결방안을 중점으로 연구를 진행해야 한다고 생각합니다,3,4,2,2,4,3,4,3,5,5,3,1,3,3,4,3,5,4,3,3,3,4,3,3,3,5,4,5,5,3,3,3,5,3,3,1,2,3,1,4,1,2,참여과정에 있어 큰 문제가 일어나지 않았으며 공론화 위원회 진행과정에 대체적으로 만족하였으며 노력하고 발전하고자 하는 의지가 보였으며 참여도 또한 놀라웠다,1.2
3401006,82,2,,3.0,2,1,2,2,2,3,3,2,2,1,1,3,3,3,4,1,6,5,5,4,6,4,5,3,5,1,6,2,3,4,2,3,1,1,3,3,3,6,3,7,8,3,2,,4.0,2,1,2,2,2,2,2,5,2,4,4,4,5,3,4,5,3,4,3,5,2,5,5,6,2,5,2,2,2,2,4.0,건설을 중단할 시에 미치게되는 경제적 악영향에 대해서 대처방안을 확실하게 준비해야 한다.,1,4.0,사용후 핵연료 후처리하는 방안 을 확실하게 처리하게끔 하는 규제방안을 규제 등을 강화해야 한다.,3,4,2,2,4,1,4,3,7,3,3,3,4,4,5,4,2,2,2,1,2,3,3,3,1,1,2,1,4,3,1,1,1,1,1,1,1,2,2,2,2,1,신고리 공론화 위원회에서 열린 토론회는 매우 유익하며 도움이 되며 알지 못했던 에너지정책에 대해서 알게 되었다.,1.09
3402001,377,2,,3.0,2,2,2,1,2,1,1,3,3,2,2,3,2,2,3,3,4,3,4,5,6,3,5,2,5,3,6,2,2,4,5,5,4,3,4,3,2,3,3,3,2,5,2,,1.0,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,4,4,4,6,3,6,2,5,2,4,2,2,2,3,1.0,잠시 중단한다고 하더라도  이후에 안전성을 강화하거나 모두에게 신뢰를 얻은후 재개해야 한다,1,3.0,신재생에너지가 어느정도 자리를 잡고 국민들에게 부담이 되지 않을 시기가 된다면 그때 발전시킨다,3,4,2,3,4,3,4,3,4,2,3,2,4,3,4,3,1,1,1,1,1,3,2,3,2,2,4,3,4,2,2,2,3,1,2,1,1,2,2,3,1,2,중요한 결정을 내리는데 시간이 너무 짧았고 양측이 주장하는 바의 근거가 조금 확실하지 못했다.  새로운 사실을 더 알수 있었고 앞으로 이러한 문제에 대해 관심을 가지게 될것 같다,0.89
3403008,308,1,4.0,,1,1,4,4,2,4,2,3,3,2,3,5,1,1,5,1,3,6,4,4,2,5,2,3,4,7,3,4,2,1,4,2,2,3,4,3,2,2,2,5,3,5,1,2.0,,1,2,3,4,6,4,2,4,3,5,4,5,5,2,2,2,3,4,4,5,6,2,4,2,7,3,4,1,2,4,1.0,신재생에너지 비중을 늘리기 위한 투자,3,2.0,신고리 5.6호기 근처의 주민들 보호,3,4,2,2,2,3,4,3,4,5,6,2,2,3,3,3,2,3,2,2,3,2,3,4,5,3,2,4,7,2,2,2,2,2,2,1,2,4,4,4,3,2,매우 만족을 드리지 못하는 이유-양측의 객관적으로 제시해야 할 자료들이 내용이 달라 혼란스러웠다. ex)격납고에 민항기 충돌시 파괴된다라는 의견 vs 파괴되지 않는다 의견 등 양측에 주장이 달라 결정하기 힘들었다,0.98
3403020,136,2,,1.0,3,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,3,1,5,1,6,3,6,3,2,1,5,1,4,4,2,2,4,1,3,2,3,5,3,5,4,1,2,,2.0,3,1,1,1,1,1,1,2,2,3,5,2,2,3,2,3,1,5,2,5,2,6,3,3,1,6,2,2,2,1,3.0,사회적 합의와(보상) 정기적인 (안정적인) 전원수급을 위해 노력해주세요,1,3.0,"어서 빨리 고준위핵폐기물  처리방안을 마련할 것! 재사용,묻어버리기 등등",3,4,2,2,4,1,3,3,5,6,6,2,3,1,3,2,4,4,1,1,2,2,2,4,2,1,1,1,4,2,1,1,1,1,1,1,2,2,2,2,1,1,"처음에는 설문을 통한 참가자를 모집하는데에 회의를 가졌으나 오리엔테이션에 500명,2박3일 471명이 모인 것으로  걱정이 깨끗이 불식되었으며 국가정책을 결정하는데 국민은 충분히 시간을 투자할 수 있는 사람들이라 생각이 되었다 우리는 한걸음한걸음 민주주의의 본질로 다가가고  있음을 느낄 수 있었다",1.19
3404012,491,1,2.0,,2,1,1,1,1,1,1,2,2,2,4,4,2,2,4,1,4,5,3,5,3,4,3,4,4,4,3,5,3,1,2,5,4,1,5,3,3,5,2,5,7,5,1,2.0,,1,1,1,1,1,1,1,2,4,5,4,4,5,3,3,3,4,3,5,2,4,3,4,4,4,3,3,1,2,3,2.0,원전산업 종사자 및 관련자들이 생업을 위한 새로운 일을 찾거나 개척할수 있도록 대체에너지 관련 일을 원활시 지원해준다,1,4.0,"인근 주민들과 송전탑주변주민들의 건강, 안전들 관련 문제에 대한 지속적 관심을 가져야 함",3,1,2,2,4,3,3,3,4,4,4,4,5,3,4,3,3,3,1,1,2,2,2,2,1,1,2,4,3,2,5,2,2,3,3,1,2,3,3,2,2,2,서로의 생각을 진솔하게 나눌수 있어 좋았다. 전문가들의 의견을 깊이있게 나눠볼수 있어 만족한다,1.17
3405015,138,2,,1.0,2,1,1,1,1,4,4,3,2,1,1,3,1,1,2,1,7,1,6,1,7,3,6,1,7,2,6,2,3,1,2,1,4,5,5,3,3,7,2,4,7,2,2,,4.0,2,2,1,1,1,1,3,4,1,3,5,4,4,5,1,5,2,5,2,6,2,5,1,7,1,5,1,2,2,3,2.0,pass,3,1.0,"발전기금을 합리적이고 효율적으로 이용,기존 발전기금이 남은 것을 어떻게 사용할지 공개할 것",3,1,2,1,4,5,4,3,2,6,2,2,2,3,4,4,3,3,2,1,4,3,3,4,3,2,2,2,3,3,3,3,3,2,2,2,2,3,3,5,4,3,"중단측에 올린 질문에 있어서 소설같은 내용에 대한 소설같은 질문으로 질의했을 때는 소설같은 답변이 비교적 빠르게 올라왔으나 태양광/수력/풍력 같은 5,6호기 중단에 따른 신재생에너지 관련 답변은  없었다(소설같은 답변), 재개측은 신속하고 정확하고 진실되게 답변한 것 같다, 아침,점심,저녁밥은 매우 만족",0.94
3406001,357,1,2.0,,1,1,2,2,2,2,1,4,3,3,3,3,1,1,4,1,4,7,4,7,1,7,2,5,1,6,1,9,3,1,2,3,4,1,3,3,3,5,3,6,5,5,1,1.0,,1,1,1,2,2,2,1,4,4,4,4,4,4,4,4,1,7,3,7,1,6,1,6,1,4,1,4,1,2,4,2.0,,2,3.0,,3,1,2,2,4,1,3,3,6,5,2,2,2,1,1,1,3,3,2,1,2,2,2,3,2,1,2,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,"시민들의 의견을 수렴하는과정은 어렵지만 의미있는 일이라고 생각한다. 국민의 한사람으로써 애국심, 자긍심까지도  생겨나게 하는 일이었던것 같다. 나의 목소리를 낼수 있어서 행복했습니다",0.87
3406004,438,3,,,2,1,2,1,2,1,2,3,2,3,2,3,3,3,3,3,5,6,3,2,4,3,5,3,4,3,5,3,3,4,5,4,1,1,3,5,2,3,3,3,1,5,2,,3.0,1,1,2,1,2,1,1,5,3,3,3,4,4,3,2,5,4,4,5,1,4,4,2,4,3,5,2,2,2,2,3.0,신재생 에너지를 더 많이 공급하였으면 좋겠다,4,2.0,신재생 에너지를 좀더 빠르게 공급해야 합니다,3,1,2,2,4,3,4,3,5,4,5,2,4,3,3,3,5,4,1,1,2,4,3,4,2,2,1,3,4,1,2,1,1,2,1,1,1,5,1,4,1,1,신고리 5.6호기에 대해서 알게되었고 원전에 관심을 갔게되었다,0.74
3406018,245,1,2.0,,1,1,2,2,2,2,1,1,1,1,1,3,1,1,1,1,2,6,2,6,1,5,1,4,4,6,1,7,3,1,2,2,4,1,2,3,3,5,3,5,8,3,1,2.0,,1,1,1,1,2,1,1,1,2,2,1,4,4,2,2,1,4,7,6,1,6,1,6,1,5,1,6,1,2,3,1.0,"우리나라의 원전기술이 사장되지 않도록 정부차원에서 유지, 지원해야 한다",1,4.0,고준위핵폐기물 처리방안을 마련하여 안전하게 처리해야 한다. 신재생에너지에 대한 정부지원이 대폭 필요하다,3,1,2,2,4,3,4,3,7,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,"1.신고리 5.6호기에 대한 중요정보, 전문가의 의견, 지식 등을 많이 공부하여 알게 되었다. 2.일정이 매우 빡빡하여  개인적으로 많이 피곤했지만 많은 질의 응답 과정을 통하여 문제점, 대책 등을 새롭게 알게 되었다. 3.500명 가까이 모여서 민주적이고 공정한 토론과정이었다",0.87
3406019,224,2,,4.0,3,1,1,1,1,2,1,4,2,2,1,5,5,1,1,1,6,1,5,1,6,1,2,2,6,1,7,1,3,4,2,2,4,1,4,3,3,7,2,5,8,2,2,,4.0,2,1,1,1,1,2,2,1,1,1,4,5,6,4,1,7,1,5,2,7,2,5,2,7,1,7,1,2,3,3,1.0,중단할 경우 생기는 각종 보상문제와 개발이 취소된 지역개발 지원 조치와 필요합니다,3,2.0,원전 안전에 대한 교육을 더욱  확대하여 더욱 안심하고 믿음을 가질수 있도록 시민교육과 사회적 홍보가 필요합니다,3,4,2,2,4,1,4,3,4,5,6,4,5,4,4,4,3,3,1,1,2,3,2,4,1,1,4,2,5,2,1,1,1,1,1,1,1,1,1,2,1,1,충분한 전문가들의 입장을  보았고 다른 사람의 의견을 들으면서 숙의할 시간을 가졌습니다.  전문가들의 진지한 태도와 전문성에 감동하였으며 연수원이 깨끗하고 편했습니다,0.74
3407020,402,3,,,2,1,1,1,1,1,1,3,3,2,3,3,1,1,5,3,5,2,4,3,4,4,3,3,4,2,3,3,3,4,2,1,4,1,4,3,2,4,2,5,3,5,2,,2.0,2,1,1,1,1,1,1,1,1,1,4,4,4,1,4,7,1,7,1,7,1,7,1,7,1,4,1,2,1,1,3.0,,1,4.0,"유지,관리의 투명성을 확보,고지해야 한다",3,1,2,2,4,1,4,3,2,5,5,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,편향적인 정보로 인한 오류를-> 자료를 공부하고 경청과 숙의 과정을 통한 공론으로 결정하고 선진 민주화적으로 토의하고 결론 내는것때문에,1.1
3409010,129,2,,2.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,1,7,1,7,1,7,1,7,1,3,4,2,2,4,1,3,3,3,10,4,8,4,1,2,,2.0,3,1,1,1,1,1,1,2,1,2,5,2,2,5,1,7,1,6,1,6,1,6,1,6,1,7,1,2,1,2,3.0,원전 종사자의 사기진작 모색,1,3.0,신재생 에너지 비중을 높인다,3,4,2,2,4,1,3,3,3,5,6,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,시민대표 참여단으로 선정되는  과정이 공정하게 이루어 졌다는 것에 매우 만족합니다,1.03
3501005,72,2,,2.0,1,1,1,4,4,2,5,2,1,1,1,4,4,1,2,1,3,3,7,2,5,5,4,3,1,3,2,1,2,4,2,1,4,3,3,3,3,2,3,7,4,5,2,,2.0,2,1,1,3,3,3,1,2,2,5,3,3,7,1,1,3,3,3,5,6,2,5,3,2,1,2,2,2,1,1,3.0,배상비용의 원만한 해결(신속한 보상처리). 나머지 원전의 유지.보수 기술유지 대책,1,4.0,원피아 의혹을 해소하기 위한 국가차원의 전수조사. 원전 주변의 암환자분들과 방사능간(ex-바람의 방향)의 관계 역학조사. 유사시 대피 시나리오(원전주변),3,4,2,1,4,3,3,3,3,7,4,2,3,4,2,2,1,3,1,1,1,2,2,7,1,1,1,5,5,2,1,3,2,1,1,1,1,1,3,1,1,1,전문가 그룹이 진중하게 답변해 주셔서 만족스럽게 진행했습니다,0.86
3501019,285,2,,5.0,1,1,1,2,1,3,2,3,1,2,5,3,1,2,5,1,4,5,3,5,2,5,1,3,3,7,3,2,5,1,2,2,4,1,3,3,3,4,3,7,5,5,1,4.0,,2,2,2,2,1,4,3,3,3,6,3,4,4,3,3,3,6,2,5,1,6,1,3,3,3,2,4,1,2,4,1.0,재생 에너지 활성화에 필요한 제도 정비(규제 풀고 보조금 지급 조절),3,4.0,"원전의 안전성을 검증,발표할 수 있는(원전만 전담) 독립적 외부기관(감사기관) 설치",3,1,2,5,4,1,5,3,4,3,6,1,3,3,2,1,4,2,1,1,1,1,2,3,2,1,2,4,3,1,2,1,2,1,1,1,2,2,3,2,1,2,"대체로 만족하지만 정확한 팩트 체크가 이루어지지 않아 아쉽다. 언론이나 대중매체 등을 통해 전문가의 의견을 팩트 체크가 가능했다면 훨씬 결정이 수월했으리라 생각한다. 그리고 토론회 방송시간이 주로 오전이었던 것도 아쉽다(심야거나) 또한 대체에너지 전문가가 배제된 점도 아쉽다. 단순 신고리 5,6 원전의 건설여부를 떠나 정부정책의 기조가 탈원전으로 향하고 있기 때문에 원전건설과 탈원전에 따른 대체에너지 전망에 대한 분석을 너무 분리해서 공 론화가 진행되지 않았나 생각한다.",1.09
3503001,190,1,2.0,,1,1,1,4,5,1,4,3,1,2,3,1,1,4,1,1,4,4,5,6,7,6,5,7,7,7,7,6,3,4,3,4,2,3,5,5,3,10,5,4,2,1,1,1.0,,9,1,1,2,3,1,4,4,1,3,2,1,4,1,4,1,4,1,2,4,2,1,3,1,3,1,4,1,3,1,2.0,,1,4.0,,4,5,5,5,5,5,5,5,2,1,3,3,2,1,3,5,2,3,1,3,2,4,2,4,4,2,1,3,4,2,1,2,4,2,3,1,3,2,2,4,1,3,,1.19
3503015,182,3,,,2,1,2,2,4,2,1,2,2,1,3,2,3,1,1,1,4,5,3,5,4,7,5,4,4,3,3,4,3,4,2,1,4,3,4,3,3,7,3,2,5,5,3,,,2,1,2,2,4,5,2,2,2,4,4,4,3,3,3,2,3,4,4,1,6,3,5,6,5,3,3,1,2,3,1.0,핵폐기물처리를 위한 기술개발에 더욱 추자하여 원천기술 확보하여야 한다 임시저장은 말 그대로 임시일 뿐이기 때문 완전한 방사능저감기술을 발전시키기 위한 원자력계의 투자 LNG발전보다 기존  원자로의 연장을 고려 원자력의 소형화 가능 연구 지속되어야 한다,4,1.0,60년간지속발전가능하도록계속된안전보수등 전력사용의 대상을 공개하고 대기업등 수익이 많은 기업들에게 안전을  담보로저렴히 제공하는 것이므로 더욱 투자등을 받아야 한다 또한 기업들이 필요한 전기를 신재생에너지로 발전사용할 수 있도록 하여  원전의 의지율을 낮춰가야 한다  한화큐셀1등기업이(제로기업이)직접 설치한다면 원가이하로 설치생산가능할 것이다 이윤이 빠지기 때문  하지만 법으로 사용하지 못하도록 되어있기 때문에 설비를 안하고 있을 수 있다(원전의 독점이 가장 큰 문제이다),3,1,2,2,4,3,4,3,4,7,2,1,1,1,1,1,2,2,2,1,2,2,2,3,1,1,1,4,7,4,1,1,1,1,1,1,1,1,1,1,1,1,운영하는 스텝들의 친절한  설명과 대표단을 대하는 태도 등에서 존중하는 모습을 보였으며 1명의 민원이라도 소중히 생각하는 점에서 정말 잘했다고 생각한다 운영도 너무 잘하였다 토의부분에서 전문가1인과 질답하는 시간도 필요할듯 합니다,1.19
3503020,69,3,,,9,1,1,2,2,2,1,4,1,1,4,1,1,1,3,1,2,5,3,4,3,4,3,4,4,6,2,3,3,4,2,2,4,1,3,3,3,3,2,3,3,1,1,5.0,,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,3,4,3,4,2,3,2,4,4,3,2,3,1,1,3,1.0,"4차산업혁명에 입각한  원자력첨단기술의 전환,발전을 위한 장기적인 로드맵을 제시하여 원전기술선진국의 위상을 유지해야 한다",4,1.0,4차산업혁명국가 대한민국의  이미지와 실제적 기술을 세계적으로 홍보해야 한다,3,4,2,2,4,3,3,3,2,5,5,2,2,1,3,2,1,1,2,1,2,2,2,2,3,2,2,4,3,2,2,2,2,2,2,1,1,2,3,2,3,1,"공론화위원회 위원님들 중단, 재개측 전문가님들,진행요원님들 모두 모범적인 종교기관 이상의 진정성,성실성, 준비성으로 본이 될만한 공론화토론의 발자취를 남겨주셨다고 생각된다",1.19
3504003,340,3,,,3,1,1,2,2,3,2,3,2,2,2,3,2,2,4,2,3,3,4,3,4,4,4,3,4,3,3,2,3,1,2,2,2,1,4,3,2,3,2,6,5,1,2,,2.0,2,1,1,2,3,3,2,2,2,3,3,4,4,3,2,3,3,4,3,4,3,4,2,5,2,3,2,2,2,3,2.0,없다,1,4.0,없다,3,1,2,2,4,3,4,3,3,3,2,3,4,2,4,3,2,1,1,1,1,3,3,4,2,2,2,4,4,1,4,1,2,1,1,1,1,1,1,2,1,1,"신고리 5,6호기가 무엇인지도 몰랐던 가정주부였는데, 이번 공론화 과정을 통해 많은걸 알게되었고 관심이 생겼다. 좋은 경험을 하게되어 매우 만족합니다",1.17
3504005,374,1,4.0,,1,2,3,4,5,4,3,2,4,3,3,3,3,2,4,2,3,6,3,6,2,7,3,5,3,7,3,4,3,1,5,2,4,3,4,3,3,6,2,5,3,5,1,4.0,,1,2,3,4,5,4,3,4,6,6,5,5,5,4,4,2,5,3,6,3,5,3,5,3,7,2,6,1,2,3,1.0,원전종사자들만이 아니라 지역주민 이주보상등이 잘 이뤄지면 좋겠습니다,2,4.0,"다시 부지지역에 대한 안전성 평가(지진대, 활성단층 등)가 이루어져야 하고 다수호기문제가 생겼을때를 대비한  매뉴얼이 보강되어야 합니다",3,1,2,2,4,3,4,3,5,4,3,3,3,4,4,4,3,3,2,2,3,4,4,3,3,3,5,3,6,4,4,3,3,2,2,1,1,3,3,3,3,2,여러 전문가들의 의견과 토의 같은 시민참여단들과의 의견교환 등으로 몰랐던 사실들을 많이 알게되고 다른 의견의 사람들도 어떤 생각을 가지고 있는지 알게 되어 공론화주제에 대한 지식이 많이 생기게 되었습니다,0.86
3505002,155,2,,2.0,2,1,1,3,4,3,2,2,2,1,2,3,1,1,4,1,4,2,6,2,6,2,6,2,6,2,6,1,2,4,2,3,4,3,2,3,2,6,2,4,5,5,2,,2.0,2,1,1,2,3,4,4,2,2,3,4,4,4,5,2,4,2,5,2,4,2,4,2,5,1,6,2,2,2,1,3.0,건설재개측와의 화해와 함께  좀더 나은  미래 위해 노력해야 합니다,1,4.0,건설중단측과의 많은 대화와  건설재개이유의 설득,3,4,2,2,4,3,4,3,4,3,6,4,5,2,2,2,2,2,2,2,2,2,2,4,1,1,2,4,4,2,2,1,1,1,1,1,1,2,2,2,2,1,여러 지역의 다양한 사람들의 이야기를 들을 수 있었고 또한 나의 의견을 말할 수 있는 기회였기 때문입니다,0.94
3505005,337,3,,,2,1,1,2,2,2,1,2,3,2,4,3,1,1,1,1,4,3,4,2,3,4,4,4,4,4,4,3,4,1,2,5,4,1,4,3,2,1,3,8,1,5,3,,,2,1,2,2,2,1,1,2,2,4,3,3,4,3,3,4,2,3,3,3,4,2,3,4,3,2,3,2,2,3,1.0,재개를 주장한 지역주민과  국민들에게 심리전 위안,1,4.0,원전운용의 철저한 관리와 감독,3,1,2,2,4,3,4,3,7,2,1,2,3,2,2,2,3,3,2,1,2,3,2,3,3,4,4,5,4,3,3,2,2,1,1,1,3,3,1,2,1,2,진행의 매끄러움이 약간  부족했지만 만족한 공론화과정이었다,1.15
3505008,35,1,2.0,,1,1,3,4,7,5,1,2,2,2,3,2,2,1,3,3,1,6,2,6,2,6,2,6,1,7,1,7,3,1,2,2,4,3,4,3,3,6,2,3,5,5,1,2.0,,1,1,2,3,4,4,1,4,5,5,3,3,3,6,3,1,6,3,5,3,6,2,4,1,7,2,6,1,1,1,4.0,지역 원주민 안전을 위해 이주를 빠른 시간 내에 해결할 것 같습니다,1,3.0,안전을 관리 및 인적쇄신 필요,3,1,2,2,4,3,3,3,6,4,2,9,4,2,2,1,2,2,2,1,2,4,3,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,여론의 다양성을 접했습니다  생각이 틀린 것이 아니라 다른 생각에 대하여 많은 생각을 했습니다,1.15
3505009,156,3,,,2,1,2,3,3,3,1,2,2,2,3,3,1,1,5,1,3,3,4,4,3,3,3,4,2,3,3,3,2,1,2,1,4,3,1,3,3,8,2,5,6,1,1,1.0,,1,1,3,3,3,3,1,2,2,3,2,2,3,3,2,2,2,2,3,1,2,3,4,3,3,1,2,1,2,2,3.0,원전주위 주민 사기전작책 마련,1,4.0,원전수출강화,3,1,2,2,4,3,4,3,2,3,3,2,2,3,2,2,1,2,1,1,1,2,1,1,2,2,4,2,2,1,1,1,4,2,1,1,1,1,1,1,1,1,"1)많은 인원 대상으로 이러한 공론화과정을  진행에 참여 자체가 대단한 자부심을 갖고 있고 2)시민,국민이 중요한 국가적 중대사 참여에 대해 다른 시민,국민들의 적극적 참여도 권유하겠습니다 3)대한민국의 민주주의 정치에 사회에 많은 영향을 끼치게 될 것 같습니다",0.85
3506004,253,2,,2.0,2,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,5,2,4,1,4,2,6,1,4,2,5,1,3,4,2,1,4,1,3,3,3,6,2,5,5,3,2,,2.0,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,6,2,6,2,3,2,4,1,5,1,3,1,2,2,2,1.0,이주민들에 대한 보상대책이  투명하게 이루어지길 바랍니다,3,4.0,안전기준을 좀 더 강화하고 폐기물 처리장 완공에 힘써주시고 안전하게 처리하길 바랍니다,3,1,2,2,4,3,4,3,4,2,2,2,3,1,2,2,5,5,1,1,2,2,2,2,2,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,조금 부족한면이 있었다. 원하던 질문에 답을 얻고 가지못해 매우 아쉽다. 제대로된 답이 있었으면 좋았을것 같다. 작은 질문이라도 답이 있었으면 싶다,0.74
3506012,475,1,2.0,,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,3,6,2,6,2,5,2,6,2,5,1,7,3,1,2,2,4,1,3,3,3,7,2,6,6,2,1,2.0,,1,1,1,2,1,1,1,2,3,3,2,3,3,4,2,1,4,2,6,1,4,2,4,2,3,2,4,1,1,4,1.0,신재생 확대와 발전을 위해 법을 바꾸고 해외 기업들을 유치하기 위한 신재생에 기술적인 지원을 했으면 좋겠음,1,4.0,"원전의 안전성을 강화하고  원전을 해외에 많이 수출해서 외화를 많이 벌어들이면 좋겠어요. 새로 가동할 원전 3기를 빨리 운전해서 수입금을 신재생에 많이 투자 확대해야 하며, 노후된 원전은 시기보다 빨리 정지시켜 신재생을 점차 늘려야 하겠다",3,1,2,2,4,3,4,3,4,3,6,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,1,1,1,1,1,1,2,"시민참여단으로 참여하면서 에너지에 대해서 많이 공부하고 알았습니다. 2박3일간 숙의하면서 어떤 결정이 과연  나라와 자손을 위해서 잘한일일까 고민하면서, 어떤한 결정이 내려져도 존중하겠습니다.  공론화 과정을 거치면서 나라의 중대사를 함께 할수 있어서 민주주의의 성숙함을 보았습니다",0.87
